Order ID,Customer ID,Product ID,Date,Original Price,Discount%
OD1978,C063,P1724,06-03-2023,896.00,50.00%
OD1979,C064,P1725,03-09-2022,756.00,50.00%
OD1980,C065,P1726,24-01-2021,236.00,50.00%
OD1981,C066,P1727,10-03-2023,475.00,50.00%
OD1982,C067,P1728,02-08-2021,589.00,50.00%
OD1983,C068,P1729,01-06-2022,365.00,30.00%
OD1984,C069,P1730,02-01-2021,1233.00,32.00%
OD1985,C070,P1731,08-07-2021,1233.00,25.00%
OD1986,C071,P1732,02-03-2022,1233.00,45.00%
OD1987,C072,P1733,12-03-2022,1233.00,15.00%
OD1988,C073,P1734,26-05-2022,1233.00,33.00%
OD1989,C074,P1735,06-01-2022,1233.00,42.00%
OD1990,C075,P1736,24-05-2021,456.00,42.00%
OD1991,C076,P1736,20-01-2023,456.00,39.00%
OD1992,C077,P1736,04-09-2021,456.00,39.00%
OD1993,C078,P1736,15-05-2022,456.00,39.00%
OD1994,C079,P1737,28-03-2022,786.00,39.00%
OD1995,C080,P1738,10-10-2021,786.00,37.00%
OD1996,C081,P1739,29-10-2021,786.00,37.00%
OD1997,C082,P1740,06-03-2023,786.00,37.00%
OD1998,C083,P1741,03-12-2022,786.00,37.00%
OD1999,C084,P1742,14-06-2022,786.00,37.00%
OD2000,C085,P1743,22-04-2021,569.00,40.00%
OD2001,C086,P1744,07-08-2022,569.00,40.00%
OD2002,C087,P1745,14-12-2021,569.00,40.00%
OD2003,C088,P1746,05-03-2021,569.00,40.00%
OD2004,C089,P1747,16-09-2022,569.00,40.00%
OD2005,C090,P1748,02-10-2022,569.00,34.00%
OD2006,C091,P1749,02-06-2022,569.00,34.00%
OD2007,C092,P1750,05-01-2022,569.00,34.00%
OD2008,C093,P1751,14-01-2022,456.00,34.00%
OD2009,C094,P1752,16-03-2022,759.00,34.00%
OD2010,C095,P1753,28-08-2021,478.00,38.00%
OD2011,C096,P1754,09-10-2021,566.00,38.00%
OD2012,C097,P1755,14-11-2022,369.00,38.00%
OD2013,C098,P1756,04-11-2022,456.00,38.00%
OD2014,C099,P1757,23-02-2023,1145.00,38.00%
OD2015,C100,P1758,14-09-2021,1174.00,21.00%
OD2016,C001,P1759,24-12-2021,1136.00,21.00%
OD2017,C002,P1760,05-05-2021,1562.00,21.00%
OD2018,C003,P1761,30-03-2023,465.00,21.00%
OD2019,C004,P1762,16-01-2021,456.00,21.00%
OD2020,C005,P1763,05-09-2022,789.00,22.00%
OD2021,C006,P1763,07-06-2022,1325.00,22.00%
OD2022,C007,P1763,10-10-2021,1236.00,22.00%
OD2023,C008,P1763,25-05-2021,456.00,22.00%
OD2024,C009,P1763,11-05-2021,789.00,22.00%
OD2025,C010,P1764,23-07-2021,456.00,22.00%
OD2026,C011,P1765,06-10-2021,2362.00,30.00%
OD2027,C012,P1766,08-12-2021,1265.00,30.00%
OD2028,C013,P1767,26-05-2022,789.00,30.00%
OD2029,C014,P1768,15-07-2022,1236.00,30.00%
OD2030,C015,P1769,18-08-2021,1145.00,30.00%
OD2031,C016,P1770,09-12-2022,1256.00,30.00%
OD2032,C017,P1771,04-01-2022,789.00,14.00%
OD2033,C018,P1772,23-08-2021,1236.00,14.00%
OD2034,C019,P1773,13-11-2021,456.00,14.00%
OD2035,C020,P1774,16-11-2021,789.00,14.00%
OD2036,C021,P1775,18-03-2023,456.00,12.00%
OD2037,C022,P1776,21-01-2022,2362.00,12.00%
OD2038,C023,P1777,01-09-2022,1265.00,12.00%
OD2039,C024,P1778,13-06-2022,789.00,12.00%
OD2040,C025,P1779,28-01-2021,1236.00,12.00%
OD2041,C026,P1780,12-12-2022,1145.00,12.00%
OD2042,C027,P1781,14-01-2023,1256.00,34.00%
OD2043,C028,P1782,04-11-2021,789.00,34.00%
OD2044,C029,P1783,23-05-2021,789.00,34.00%
OD2045,C030,P1784,12-06-2021,789.00,34.00%
OD2046,C031,P1785,19-12-2022,789.00,34.00%
OD2047,C032,P1786,14-01-2023,789.00,34.00%
OD2048,C033,P1787,22-08-2022,789.00,44.00%
OD2049,C034,P1788,24-01-2021,789.00,44.00%
OD2050,C035,P1789,16-11-2022,456.00,44.00%
OD2051,C036,P1790,29-01-2022,2354.00,44.00%
OD2052,C037,P1791,15-03-2023,1456.00,44.00%
OD2053,C038,P1792,17-09-2021,1265.00,10.00%
OD2054,C039,P1793,30-01-2021,1265.00,10.00%
OD2055,C040,P1794,15-02-2022,1265.00,10.00%
OD2056,C041,P1795,13-09-2022,1265.00,30.00%
OD2057,C042,P1796,16-09-2022,1265.00,30.00%
OD2058,C043,P1797,03-03-2023,965.00,30.00%
OD2059,C044,P1798,15-02-2023,1158.00,25.00%
OD2060,C045,P1799,06-07-2021,264.00,25.00%
OD2061,C046,P1800,16-07-2022,433.00,30.00%
OD2062,C047,P1801,02-04-2022,562.00,30.00%
OD2063,C048,P1802,10-07-2022,423.00,30.00%
OD2064,C049,P1803,26-12-2022,621.00,40.00%
OD2065,C050,P1804,25-02-2022,333.00,40.00%
OD2066,C051,P1805,24-01-2021,236.00,40.00%
OD2067,C052,P1806,12-01-2023,456.00,40.00%
OD2068,C053,P1807,30-01-2021,963.00,40.00%
OD2069,C054,P1808,18-06-2022,234.00,40.00%
OD2070,C055,P1809,05-11-2022,456.00,45.00%
OD2071,C056,P1810,24-11-2021,564.00,45.00%
OD2072,C057,P1811,18-06-2021,634.00,45.00%
OD2073,C058,P1812,23-04-2022,236.00,47.00%
OD2074,C059,P1813,06-04-2022,444.00,47.00%
OD2075,C060,P1814,08-05-2021,456.00,46.00%
OD2076,C061,P1815,17-03-2022,963.00,46.00%
OD2077,C062,P1816,03-08-2021,456.00,46.00%
OD2078,C063,P1817,03-07-2021,1189.00,30.00%
OD2079,C064,P1818,22-07-2021,1298.00,30.00%
OD2080,C065,P1819,15-02-2023,1456.00,30.00%
OD2081,C066,P1820,15-03-2021,1478.00,30.00%
OD2082,C067,P1821,20-02-2022,256.00,30.00%
OD2083,C068,P1822,23-05-2022,2698.00,35.00%
OD2084,C069,P1823,15-01-2023,2364.00,35.00%
OD2085,C070,P1823,15-01-2023,1236.00,35.00%
OD2086,C071,P1823,11-12-2022,756.00,35.00%
OD2087,C072,P1823,27-06-2021,326.00,35.00%
OD2088,C073,P1823,30-10-2021,453.00,35.00%
OD2089,C074,P1824,05-02-2023,326.00,40.00%
OD2090,C075,P1825,14-12-2022,456.00,40.00%
OD2091,C076,P1826,01-12-2022,675.00,15.00%
OD2092,C077,P1827,21-09-2021,654.00,15.00%
OD2093,C078,P1828,31-08-2022,654.00,15.00%
OD2094,C079,P1829,10-09-2021,654.00,35.00%
OD2095,C080,P1830,03-08-2022,654.00,35.00%
OD2096,C081,P1831,06-06-2021,356.00,35.00%
OD2097,C082,P1832,24-03-2022,686.00,35.00%
OD2098,C083,P1833,27-08-2021,456.00,55.00%
OD2099,C084,P1834,15-10-2022,516.00,55.00%
OD2100,C085,P1835,04-02-2022,355.00,55.00%
OD2101,C086,P1836,13-04-2021,465.00,55.00%
OD2102,C087,P1837,16-01-2023,965.00,50.00%
OD2103,C088,P1838,16-07-2021,1158.00,50.00%
OD2104,C089,P1839,23-08-2021,264.00,50.00%
OD2105,C090,P1840,13-07-2021,433.00,50.00%
OD2106,C091,P1841,26-01-2022,562.00,50.00%
OD2107,C092,P1842,29-09-2022,423.00,30.00%
OD2108,C093,P1843,16-07-2022,621.00,32.00%
OD2109,C094,P1844,25-12-2022,333.00,25.00%
OD2110,C095,P1845,27-01-2021,236.00,45.00%
OD2111,C096,P1846,07-03-2022,456.00,15.00%
OD2112,C097,P1847,26-03-2021,963.00,33.00%
OD2113,C098,P1848,19-04-2022,234.00,42.00%
OD2114,C099,P1849,10-05-2021,456.00,42.00%
OD2115,C100,P1850,23-04-2022,564.00,39.00%
OD2116,C001,P1851,23-01-2021,634.00,39.00%
OD2117,C002,P1852,17-08-2022,236.00,39.00%
OD2118,C003,P1853,12-10-2021,444.00,39.00%
OD2119,C004,P1854,03-11-2021,456.00,30.00%
OD2120,C005,P1855,04-06-2021,963.00,30.00%
OD2121,C006,P1856,22-03-2021,456.00,30.00%
OD2122,C007,P1857,12-02-2022,1189.00,25.00%
OD2123,C008,P1858,28-08-2022,1298.00,25.00%
OD2124,C009,P1859,01-12-2022,1456.00,30.00%
OD2125,C010,P1860,26-02-2021,1478.00,30.00%
OD2126,C011,P1861,25-09-2021,256.00,30.00%
OD2127,C012,P1862,10-11-2022,2698.00,40.00%
OD2128,C013,P1863,18-02-2021,2364.00,40.00%
OD2129,C014,P1864,10-12-2021,1236.00,40.00%
OD2130,C015,P1864,05-01-2022,756.00,40.00%
OD2131,C016,P1864,05-03-2023,326.00,40.00%
OD2132,C017,P1864,15-12-2022,453.00,40.00%
OD2133,C018,P1864,24-12-2022,326.00,45.00%
OD2134,C019,P1864,31-12-2022,456.00,45.00%
OD2135,C020,P1864,11-06-2021,456.00,45.00%
OD2136,C021,P1865,06-05-2021,456.00,47.00%
OD2137,C022,P1866,16-04-2021,456.00,47.00%
OD2138,C023,P1867,07-07-2021,236.00,46.00%
OD2139,C024,P1868,22-03-2023,996.00,46.00%
OD2140,C025,P1869,15-01-2022,654.00,46.00%
OD2141,C026,P1870,18-07-2022,456.00,30.00%
OD2142,C027,P1871,23-03-2021,785.00,30.00%
OD2143,C028,P1872,26-12-2021,365.00,30.00%
OD2144,C029,P1873,07-05-2022,965.00,30.00%
OD2145,C030,P1874,02-08-2021,444.00,30.00%
OD2146,C031,P1875,05-06-2022,569.00,35.00%
OD2147,C032,P1876,09-07-2021,475.00,35.00%
OD2148,C033,P1877,15-10-2022,598.00,35.00%
OD2149,C034,P1878,14-03-2022,536.00,35.00%
OD2150,C035,P1879,13-04-2021,256.00,35.00%
OD2151,C036,P1880,23-06-2022,456.00,35.00%
OD2152,C037,P1881,13-01-2023,456.00,40.00%
OD2153,C038,P1882,12-11-2021,745.00,40.00%
OD2154,C039,P1883,10-02-2022,356.00,15.00%
OD2155,C040,P1884,08-01-2022,1189.00,15.00%
OD2156,C041,P1885,28-01-2023,426.00,15.00%
OD2157,C042,P1886,03-02-2021,1126.00,12.00%
OD2158,C043,P1887,24-11-2021,1145.00,12.00%
OD2159,C044,P1888,16-12-2021,1235.00,12.00%
OD2160,C045,P1889,03-04-2021,1564.00,34.00%
OD2161,C046,P1890,02-12-2021,654.00,34.00%
OD2162,C047,P1891,26-05-2022,854.00,34.00%
OD2163,C048,P1892,24-02-2023,475.00,34.00%
OD2164,C049,P1892,13-12-2021,349.00,34.00%
OD2165,C050,P1892,23-12-2021,350.00,34.00%
OD2166,C051,P1892,13-01-2021,351.00,44.00%
OD2167,C052,P1892,16-03-2023,352.00,44.00%
OD2168,C053,P1892,24-12-2022,353.00,44.00%
OD2169,C054,P1893,28-10-2021,354.00,44.00%
OD2170,C055,P1894,07-04-2022,355.00,44.00%
OD2171,C056,P1895,05-07-2021,356.00,10.00%
OD2172,C057,P1896,09-10-2022,999.00,10.00%
OD2173,C058,P1897,03-10-2022,555.00,10.00%
OD2174,C059,P1898,17-03-2022,555.00,30.00%
OD2175,C060,P1899,31-12-2022,555.00,30.00%
OD2176,C061,P1900,21-07-2021,555.00,30.00%
OD2177,C062,P1901,19-01-2022,1025.00,25.00%
OD2178,C063,P1902,26-07-2022,1025.00,25.00%
OD2179,C064,P1903,06-10-2021,1025.00,30.00%
OD2180,C065,P1904,23-04-2022,555.00,30.00%
OD2181,C066,P1905,30-09-2021,599.00,30.00%
OD2182,C067,P1906,09-07-2021,555.00,40.00%
OD2183,C068,P1907,22-03-2022,555.00,40.00%
OD2184,C069,P1908,24-04-2022,565.00,40.00%
OD2185,C070,P1909,02-11-2021,555.00,40.00%
OD2186,C071,P1910,26-12-2022,999.00,40.00%
OD2187,C072,P1911,03-08-2021,999.00,40.00%
OD2188,C073,P1912,29-03-2023,999.00,45.00%
OD2189,C074,P1913,24-02-2021,999.00,45.00%
OD2190,C075,P1914,05-02-2022,1119.00,45.00%
OD2191,C076,P1915,11-01-2021,1119.00,47.00%
OD2192,C077,P1916,12-02-2023,1119.00,47.00%
OD2193,C078,P1917,19-04-2021,1119.00,46.00%
OD2194,C079,P1918,28-11-2022,985.00,46.00%
OD2195,C080,P1919,18-06-2021,985.00,46.00%
OD2196,C081,P1920,01-02-2022,985.00,30.00%
OD2197,C082,P1921,23-07-2021,985.00,30.00%
OD2198,C083,P1922,28-02-2023,985.00,30.00%
OD2199,C084,P1923,22-01-2022,369.00,30.00%
OD2200,C085,P1924,12-11-2022,399.00,30.00%
OD2201,C086,P1925,23-12-2021,399.00,35.00%
OD2202,C087,P1926,28-01-2023,399.00,35.00%
OD2203,C088,P1927,24-04-2021,399.00,35.00%
OD2204,C089,P1928,05-07-2022,555.00,35.00%
OD2205,C090,P1928,23-09-2022,555.00,35.00%
OD2206,C091,P1928,17-03-2021,555.00,35.00%
OD2207,C092,P1928,15-12-2021,555.00,40.00%
OD2208,C093,P1928,12-05-2021,675.00,40.00%
OD2209,C094,P1928,11-01-2022,675.00,15.00%
OD2210,C095,P1929,18-02-2021,675.00,15.00%
OD2211,C096,P1930,30-09-2022,654.00,15.00%
OD2212,C097,P1931,11-12-2021,654.00,35.00%
OD2213,C098,P1932,20-12-2022,654.00,35.00%
OD2214,C099,P1933,29-09-2021,654.00,35.00%
OD2215,C100,P1934,13-10-2022,356.00,35.00%
OD2216,C001,P1935,08-04-2021,686.00,55.00%
OD2217,C002,P1936,17-01-2021,456.00,55.00%
OD2218,C003,P1937,05-01-2021,516.00,55.00%
OD2219,C004,P1938,24-08-2021,355.00,55.00%
OD2220,C005,P1939,05-07-2021,465.00,50.00%
OD2221,C006,P1940,24-06-2022,965.00,50.00%
OD2222,C007,P1941,24-05-2022,1158.00,50.00%
OD2223,C008,P1942,06-06-2022,264.00,50.00%
OD2224,C009,P1943,16-06-2021,433.00,50.00%
OD2225,C010,P1944,05-09-2021,562.00,30.00%
OD2226,C011,P1945,14-02-2023,423.00,32.00%
OD2227,C012,P1946,17-02-2023,621.00,25.00%
OD2228,C013,P1947,26-10-2021,333.00,45.00%
OD2229,C014,P1948,06-07-2022,236.00,15.00%
OD2230,C015,P1949,17-08-2021,456.00,33.00%
OD2231,C016,P1950,01-01-2023,963.00,42.00%
OD2232,C017,P1951,25-05-2021,234.00,42.00%
OD2233,C018,P1952,28-03-2022,456.00,39.00%
OD2234,C019,P1953,11-06-2021,564.00,39.00%
OD2235,C020,P1954,02-01-2021,634.00,39.00%
OD2236,C021,P1955,22-05-2021,236.00,39.00%
OD2237,C022,P1956,24-06-2021,444.00,30.00%
OD2238,C023,P1957,10-01-2022,456.00,30.00%
OD2239,C024,P1958,05-10-2021,963.00,30.00%
OD2240,C025,P1959,27-03-2021,456.00,25.00%
OD2241,C026,P1960,03-06-2021,1189.00,25.00%
OD2242,C027,P1961,08-06-2021,1298.00,30.00%
OD2243,C028,P1962,15-05-2021,1456.00,30.00%
OD2244,C029,P1963,04-02-2023,1478.00,30.00%
OD2245,C030,P1964,15-09-2021,256.00,40.00%
OD2246,C031,P1965,31-08-2021,2698.00,40.00%
OD2247,C032,P1966,26-05-2021,2364.00,40.00%
OD2248,C033,P1967,29-01-2021,1236.00,40.00%
OD2249,C034,P1968,03-04-2022,756.00,40.00%
OD2250,C035,P1969,08-07-2021,326.00,40.00%
OD2251,C036,P1970,09-12-2022,453.00,45.00%
OD2252,C037,P1971,19-05-2021,326.00,45.00%
OD2253,C038,P1972,18-08-2021,456.00,45.00%
OD2254,C039,P1973,26-02-2022,675.00,47.00%
OD2255,C040,P1974,06-03-2022,654.00,47.00%
OD2256,C041,P1975,13-05-2022,654.00,46.00%
OD2257,C042,P1976,09-01-2023,654.00,46.00%
OD2258,C043,P1977,12-10-2021,654.00,46.00%
OD2259,C044,P1978,28-01-2021,356.00,30.00%
OD2260,C045,P1979,19-04-2021,686.00,30.00%
OD2261,C046,P1980,02-02-2023,456.00,30.00%
OD2262,C047,P1981,20-02-2022,516.00,30.00%
OD2263,C048,P1982,27-05-2022,355.00,30.00%
OD2264,C049,P1983,15-01-2023,465.00,35.00%
OD2265,C050,P1984,08-11-2021,965.00,35.00%
OD2266,C051,P1985,28-04-2022,1158.00,35.00%
OD2267,C052,P1985,26-05-2021,264.00,35.00%
OD2268,C053,P1985,19-03-2023,433.00,35.00%
OD2269,C054,P1985,17-09-2021,562.00,35.00%
OD2270,C055,P1985,28-02-2023,423.00,40.00%
OD2271,C056,P1985,27-02-2023,621.00,40.00%
OD2272,C057,P1985,04-03-2023,333.00,15.00%
OD2273,C058,P1985,21-11-2021,236.00,15.00%
OD2274,C059,P1986,19-07-2021,456.00,15.00%
OD2275,C060,P1987,22-07-2021,963.00,34.00%
OD2276,C061,P1988,11-11-2021,234.00,34.00%
OD2277,C062,P1989,19-06-2022,456.00,34.00%
OD2278,C063,P1990,28-10-2022,564.00,34.00%
OD2279,C064,P1991,15-03-2023,634.00,34.00%
OD2280,C065,P1992,30-04-2021,236.00,34.00%
OD2281,C066,P1993,11-02-2023,444.00,44.00%
OD2282,C067,P1994,27-12-2022,456.00,44.00%
OD2283,C068,P1995,22-03-2021,963.00,44.00%
OD2284,C069,P1996,07-01-2021,456.00,44.00%
OD2285,C070,P1997,23-09-2022,1189.00,44.00%
OD2286,C071,P1998,11-11-2021,1298.00,10.00%
OD2287,C072,P1999,01-01-2021,1456.00,10.00%
OD2288,C073,P2000,09-01-2022,1478.00,10.00%
OD2289,C074,P2001,16-06-2021,256.00,30.00%
OD2290,C075,P2002,03-10-2021,2698.00,30.00%
OD2291,C076,P2003,15-09-2021,2364.00,30.00%
OD2292,C077,P2004,20-03-2021,1236.00,25.00%
OD2293,C078,P2005,26-10-2021,756.00,25.00%
OD2294,C079,P2006,06-01-2021,326.00,30.00%
OD2295,C080,P2007,12-10-2022,453.00,30.00%
OD2296,C081,P2008,16-04-2021,326.00,30.00%
OD2297,C082,P2009,27-09-2022,456.00,40.00%
OD2298,C083,P2010,24-02-2021,675.00,40.00%
OD2299,C084,P2011,13-01-2023,654.00,40.00%
OD2300,C085,P2012,08-11-2021,654.00,40.00%
OD2301,C086,P2013,25-02-2021,654.00,40.00%
OD2302,C087,P2014,24-12-2021,654.00,40.00%
OD2303,C088,P2015,01-04-2022,356.00,45.00%
OD2304,C089,P2016,03-06-2021,686.00,45.00%
OD2305,C090,P2017,19-01-2021,456.00,45.00%
OD2306,C091,P2018,22-09-2021,516.00,47.00%
OD2307,C092,P2019,11-09-2021,355.00,47.00%
OD2308,C093,P2020,18-06-2021,465.00,46.00%
OD2309,C094,P2021,01-01-2021,965.00,46.00%
OD2310,C095,P2022,30-01-2022,1158.00,46.00%
OD2311,C096,P2023,30-08-2022,264.00,30.00%
OD2312,C097,P2024,22-04-2022,433.00,30.00%
OD2313,C098,P2025,18-02-2021,562.00,30.00%
OD2314,C099,P2026,10-09-2021,423.00,30.00%
OD2315,C100,P2027,02-11-2021,621.00,30.00%
OD2316,C001,P2028,01-12-2021,333.00,35.00%
OD2317,C002,P2029,13-11-2022,236.00,35.00%
OD2318,C003,P2030,26-01-2023,456.00,35.00%
OD2319,C004,P2031,22-02-2023,963.00,35.00%
OD2320,C005,P2032,26-07-2021,234.00,35.00%
OD2321,C006,P2033,08-03-2021,456.00,35.00%
OD2322,C007,P2034,30-06-2021,564.00,40.00%
OD2323,C008,P2035,26-10-2022,634.00,40.00%
OD2324,C009,P2036,16-03-2023,236.00,15.00%
OD2325,C010,P2037,25-11-2022,444.00,15.00%
OD2326,C011,P2038,08-11-2021,456.00,15.00%
OD2327,C012,P2038,14-10-2022,963.00,35.00%
OD2328,C013,P2038,19-04-2021,456.00,35.00%
OD2329,C014,P2038,19-02-2021,1189.00,35.00%
OD2330,C015,P2038,23-10-2021,1298.00,35.00%
OD2331,C016,P2038,19-08-2022,1456.00,55.00%
OD2332,C017,P2038,09-12-2022,1478.00,55.00%
OD2333,C018,P2039,31-10-2021,256.00,55.00%
OD2334,C019,P2040,09-02-2023,2698.00,55.00%
OD2335,C020,P2041,13-07-2021,2364.00,50.00%
OD2336,C021,P2042,01-02-2023,1236.00,50.00%
OD2337,C022,P2043,19-09-2022,756.00,50.00%
OD2338,C023,P2044,19-02-2021,326.00,50.00%
OD2339,C024,P2045,17-04-2022,453.00,50.00%
OD2340,C025,P2046,15-09-2021,326.00,30.00%
OD2341,C026,P2047,24-09-2022,456.00,32.00%
OD2342,C027,P2048,29-06-2022,456.00,25.00%
OD2343,C028,P2049,04-12-2022,456.00,45.00%
OD2344,C029,P2050,04-12-2022,456.00,15.00%
OD2345,C030,P2051,11-06-2022,236.00,33.00%
OD2346,C031,P2052,26-08-2022,996.00,42.00%
OD2347,C032,P2053,16-03-2022,654.00,42.00%
OD2348,C033,P2054,16-09-2022,965.00,39.00%
OD2349,C034,P2055,08-06-2022,1158.00,39.00%
OD2350,C035,P2056,17-05-2022,264.00,39.00%
OD2351,C036,P2057,11-02-2021,433.00,39.00%
OD2352,C037,P2058,13-02-2023,562.00,30.00%
OD2353,C038,P2059,03-02-2021,423.00,30.00%
OD2354,C039,P2060,05-12-2021,621.00,30.00%
OD2355,C040,P2061,31-07-2022,333.00,25.00%
OD2356,C041,P2062,22-05-2022,236.00,25.00%
OD2357,C042,P2063,18-02-2023,456.00,30.00%
OD2358,C043,P2063,12-06-2021,963.00,30.00%
OD2359,C044,P2063,06-01-2021,234.00,30.00%
OD2360,C045,P2063,22-11-2021,456.00,40.00%
OD2361,C046,P2063,23-11-2022,564.00,40.00%
OD2362,C047,P2063,04-04-2021,634.00,40.00%
OD2363,C048,P2064,24-07-2022,236.00,40.00%
OD2364,C049,P2065,20-03-2021,444.00,40.00%
OD2365,C050,P2066,22-06-2021,456.00,40.00%
OD2366,C051,P2067,15-05-2022,963.00,45.00%
OD2367,C052,P2068,05-02-2023,456.00,45.00%
OD2368,C053,P2069,23-04-2021,1189.00,45.00%
OD2369,C054,P2070,21-12-2022,1298.00,47.00%
OD2370,C055,P2071,26-05-2022,1456.00,47.00%
OD2371,C056,P2072,25-10-2021,1478.00,46.00%
OD2372,C057,P2073,27-11-2022,256.00,46.00%
OD2373,C058,P2074,16-09-2022,2698.00,46.00%
OD2374,C059,P2075,12-08-2021,2364.00,30.00%
OD2375,C060,P2076,05-11-2021,1236.00,30.00%
OD2376,C061,P2077,23-01-2022,756.00,30.00%
OD2377,C062,P2078,01-03-2021,326.00,30.00%
OD2378,C063,P2079,25-03-2023,453.00,30.00%
OD2379,C064,P2080,29-09-2022,326.00,35.00%
OD2380,C065,P2081,19-10-2022,456.00,35.00%
OD2381,C066,P2082,02-06-2021,675.00,35.00%
OD2382,C067,P2083,26-11-2021,654.00,35.00%
OD2383,C068,P2084,28-03-2023,654.00,35.00%
OD2384,C069,P2085,24-02-2023,654.00,35.00%
OD2385,C070,P2086,20-01-2022,654.00,40.00%
OD2386,C071,P2087,30-03-2023,356.00,40.00%
OD2387,C072,P2088,07-12-2021,686.00,15.00%
OD2388,C073,P2089,11-01-2021,456.00,15.00%
OD2389,C074,P2090,21-05-2022,516.00,15.00%
OD2390,C075,P2090,20-09-2021,355.00,30.00%
OD2391,C076,P2090,09-08-2021,465.00,30.00%
OD2392,C077,P2090,11-03-2023,965.00,14.00%
OD2393,C078,P2090,09-02-2021,1158.00,14.00%
OD2394,C079,P2090,21-06-2021,264.00,14.00%
OD2395,C080,P2091,03-11-2021,433.00,14.00%
OD2396,C081,P2092,29-07-2021,562.00,12.00%
OD2397,C082,P2093,10-09-2021,423.00,12.00%
OD2398,C083,P2094,04-06-2022,621.00,12.00%
OD2399,C084,P2095,25-12-2022,333.00,12.00%
OD2400,C085,P2096,25-11-2022,236.00,12.00%
OD2401,C086,P2097,23-06-2022,456.00,12.00%
OD2402,C087,P2098,19-04-2021,963.00,34.00%
OD2403,C088,P2099,23-12-2021,234.00,34.00%
OD2404,C089,P2100,13-05-2022,456.00,34.00%
OD2405,C090,P2101,07-12-2022,564.00,34.00%
OD2406,C091,P2102,26-12-2021,634.00,34.00%
OD2407,C092,P2103,17-08-2021,236.00,34.00%
OD2408,C093,P2104,18-09-2021,444.00,44.00%
OD2409,C094,P2105,14-04-2022,456.00,44.00%
OD2410,C095,P2106,19-06-2022,963.00,44.00%
OD2411,C096,P2107,01-01-2022,456.00,44.00%
OD2412,C097,P2108,16-07-2022,1189.00,44.00%
OD2413,C098,P2109,14-07-2022,1298.00,10.00%
OD2414,C099,P2110,30-10-2021,1456.00,10.00%
OD2415,C100,P2111,14-03-2023,1478.00,10.00%
OD2416,C001,P2112,03-07-2022,256.00,30.00%
OD2417,C002,P2113,11-06-2021,2698.00,30.00%
OD2418,C003,P2114,29-03-2021,2364.00,30.00%
OD2419,C004,P2115,21-03-2022,1236.00,25.00%
OD2420,C005,P2116,27-11-2022,756.00,25.00%
OD2421,C006,P2117,10-11-2021,326.00,30.00%
OD2422,C007,P2118,22-02-2021,453.00,30.00%
OD2423,C008,P2119,29-09-2022,326.00,30.00%
OD2424,C009,P2120,31-03-2021,456.00,40.00%
OD2425,C010,P2121,18-09-2022,456.00,40.00%
OD2426,C011,P2122,26-11-2022,456.00,40.00%
OD2427,C012,P2123,26-12-2021,456.00,40.00%
OD2428,C013,P2124,28-05-2021,236.00,40.00%
OD2429,C014,P2125,24-06-2022,996.00,40.00%
OD2430,C015,P2126,01-01-2022,654.00,45.00%
OD2431,C016,P2127,24-12-2022,456.00,45.00%
OD2432,C017,P2128,30-03-2023,785.00,45.00%
OD2433,C018,P2129,02-03-2023,365.00,47.00%
OD2434,C019,P2130,26-04-2022,965.00,47.00%
OD2435,C020,P2131,25-04-2021,444.00,46.00%
OD2436,C021,P2132,11-11-2021,569.00,46.00%
OD2437,C022,P2133,27-10-2022,475.00,46.00%
OD2438,C023,P2134,15-12-2021,598.00,30.00%
OD2439,C024,P2134,04-02-2021,536.00,30.00%
OD2440,C025,P2134,23-10-2021,256.00,30.00%
OD2441,C026,P2134,24-01-2023,456.00,30.00%
OD2442,C027,P2134,06-05-2021,456.00,30.00%
OD2443,C028,P2135,04-03-2023,745.00,35.00%
OD2444,C029,P2136,02-06-2022,356.00,35.00%
OD2445,C030,P2137,15-09-2022,1189.00,35.00%
OD2446,C031,P2138,19-10-2022,426.00,35.00%
OD2447,C032,P2139,24-11-2022,1126.00,35.00%
OD2448,C033,P2140,18-02-2023,1145.00,35.00%
OD2449,C034,P2141,16-09-2021,1235.00,40.00%
OD2450,C035,P2142,20-07-2021,1564.00,40.00%
OD2451,C036,P2143,16-04-2021,654.00,15.00%
OD2452,C037,P2144,22-03-2021,854.00,15.00%
OD2453,C038,P2145,17-07-2021,475.00,15.00%
OD2454,C039,P2146,29-11-2021,349.00,35.00%
OD2455,C040,P2147,18-07-2021,350.00,35.00%
OD2456,C041,P2148,29-01-2021,351.00,35.00%
OD2457,C042,P2149,01-11-2021,352.00,35.00%
OD2458,C043,P2150,17-12-2021,353.00,55.00%
OD2459,C044,P2151,31-10-2022,354.00,55.00%
OD2460,C045,P2152,16-02-2022,355.00,55.00%
OD2461,C046,P2153,17-09-2022,356.00,55.00%
OD2462,C047,P2154,19-02-2021,999.00,50.00%
OD2463,C048,P2155,09-04-2022,555.00,50.00%
OD2464,C049,P2156,24-12-2021,555.00,50.00%
OD2465,C050,P2157,02-12-2021,555.00,50.00%
OD2466,C051,P2158,17-10-2021,555.00,50.00%
OD2467,C052,P2159,18-07-2022,1025.00,30.00%
OD2468,C053,P2160,08-12-2022,1025.00,32.00%
OD2469,C054,P2161,06-08-2021,1025.00,25.00%
OD2470,C055,P2162,06-08-2022,555.00,45.00%
OD2471,C056,P2163,29-03-2022,599.00,15.00%
OD2472,C057,P2164,02-04-2022,555.00,33.00%
